websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Truffle Sonoma Oak,200-3199,Truffle Sonoma Oak,Master,200-3199,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3199.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3199_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Kentani,200-3205,Kentani,Master,200-3205,,"colorful, collage, artsy, craftsy, craft",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3205.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3205_install.jpg,60.00,Roll,1,1,"Contemporary, Abstract",Multi ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Aurora,200-3206,Aurora,Master,200-3206,,"lace, floral, doily",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3206.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3206_install.jpg,60.00,Roll,1,1,Traditional,"Grey, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Quilt,200-3207,Quilt,Master,200-3207,,"flowers, animals, red, blue, patchwork, cute, kids",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3207.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3207_install.jpg,60.00,Roll,1,1,"Children's, Whimsical","Multi, Red, Blue",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Bellville,200-3208,Bellville,Master,200-3208,,"nostalgia, vintage, picture, collage, photograph, scrap book, memories",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3208.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3208_install.jpg,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Buttons,200-3209,Buttons,Master,200-3209,,"buttons, button, kids, cute",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3209.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3209_install.jpg,60.00,Roll,1,1,Children's,"Red, Pink",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rosendale,200-3211,Rosendale,Master,200-3211,,"floral, rose, romantic, rosebud, flower, pastel",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3211.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3211_install.jpg,60.00,Roll,1,1,Botanical,"Pink, Orange, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Petersen - Red,200-3212,Petersen - Red,Master,200-3212,,"dots, polka dot, polka dots",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3212.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3212_install.jpg,60.00,Roll,1,1,"Contemporary, Geometric, Children's",Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Petersen - Blue,200-3213,Petersen - Blue,Master,200-3213,,"dots, polka dot, polka dots",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3213.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3213_install.jpg,60.00,Roll,1,1,"Contemporary, Geometric, Children's",Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Petersen - Green,200-3214,Petersen - Green,Master,200-3214,,"dots, polka dot, polka dots, lime green",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3214.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3214_install.jpg,60.00,Roll,1,1,"Contemporary, Geometric, Children's",Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Magnolia,200-3215,Glossy - Magnolia,Master,200-3215,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3215.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3215_install.jpg,60.00,Roll,1,1,Contemporary,White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak Sepia,200-3217,Sonoma Oak Sepia,Master,200-3217,,"wood, wood grain, veneer, natural",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3217.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3217_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak,200-3218,Sonoma Oak,Master,200-3218,,"wood, wood grain, veneer, rustic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3218.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Santa Fe - Red,200-3222,Santa Fe - Red,Master,200-3222,,"heart, hearts, cute, sweet",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3222.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3222_install.jpg,60.00,Roll,1,1,"Children's, Contemporary",Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Santa Fe - Rose,200-3223,Santa Fe - Rose,Master,200-3223,,"heart, hearts, cute, sweet",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3223.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3223_install.jpg,60.00,Roll,1,1,"Children's, Contemporary",Pink,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Celina,200-3224,Celina,Master,200-3224,,"dancing, girls, ballet, ballerina, kids",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3224.jpg,,60.00,Roll,1,1,Children's,"Pink, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Roseburg,200-3225,Roseburg,Master,200-3225,,"floral, flower",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3225.jpg,,60.00,Roll,1,1,Botanical,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Dover,200-3226,Dover,Master,200-3226,,"nostalgia, vintage, picture, collage, photograph, scrap book, memories",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3226.jpg,,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rio,200-3228,Rio,Master,200-3228,,"wood, wood grain, veneer, pastel, beach, plank, wood plank, worn, rustic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3228.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3228_install.jpg,60.00,Roll,1,1,Faux Finish,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sanremo Oak Sand,200-3230,Sanremo Oak Sand,Master,200-3230,,"wood, wood grain, veneer, natural, weathered",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3230.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3230_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Petersen - Mint,200-3232,Petersen - Mint,Master,200-3232,,"dots, polka dot, polka dots, mint",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3232.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3232_install.jpg,60.00,Roll,1,1,Faux Finish,Mint,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Manhattan,200-3234,Manhattan,Master,200-3234,,"pictures, collage, broadway, brooklyn, manhattan, nyc, new york, urban",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3234.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3234_install.jpg,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Brooklyn,200-3235,Brooklyn,Master,200-3235,,"nyc, ny, new york, american, america, usa",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3235.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3235_install.jpg,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Taupe,200-3236,Glossy - Taupe,Master,200-3236,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3236.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3236_install.jpg,60.00,Roll,1,1,Contemporary,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Mint,200-3237,Glossy - Mint,Master,200-3237,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3237.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3237_install.jpg,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Leather - Beige,200-5537,Leather - Beige,Master,200-5537,,"leather, contact paper, luxe, luxury, sophisticated",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-5537.jpg,,120.00,Roll,1,1,"Faux Finish, Textured","Beige, Brown",,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Missouri Walnut,200-5596,Missouri Walnut,Master,200-5596,,"wood, wood grain, vaneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-5596.jpg,,120.00,Roll,1,1,Faux Finish,Brown,,Adhesive,35.43,16.4,,,,,,,,,8,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Metallic Silver,201-0020,Metallic Silver,Master,201-0020,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-0020.jpg,,90.00,Roll,1,1,Contemporary,Silver,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,High-Gloss Silver,201-4527,High-Gloss Silver,Master,201-4527,,"mirror, reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-4527.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-4527_install.jpg,90.00,Roll,1,1,Faux Finish,Silver,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,High-Gloss Gold,201-4528,High-Gloss Gold,Master,201-4528,,"mirror, reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-4528.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-4528_install.jpg,90.00,Roll,1,1,Faux Finish,Gold,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,High-Gloss Rosegold,201-4531,High-Gloss Rosegold,Master,201-4531,,"mirror, reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-4531.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/201-4531_install.jpg,90.00,Roll,1,1,Faux Finish,Rosegold,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Platinum Silver,202-1203,Platinum Silver,Master,202-1203,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/202-1203.jpg,,90.00,Roll,1,1,Contemporary,Silver,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Steel Grey,202-1207,Steel Grey,Master,202-1207,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/202-1207.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/202-1207_install.jpg,90.00,Roll,1,1,Contemporary,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Carbon Black and Silver,203-2966,Carbon Black and Silver,Master,203-2966,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/203-2966.jpg,,90.00,Roll,1,1,Contemporary,"Black, Silver",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Red Velour,205-1712,Red Velour,Master,205-1712,,"solid color, color, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1712.jpg,,68.25,Roll,1,1,Contemporary,Red,,Adhesive,17.72,5.47,,,,,,,,,5,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Bordeaux Velour,205-1713,Bordeaux Velour,Master,205-1713,,"solid color, color, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1713.jpg,,68.25,Roll,1,1,Contemporary,Bordeaux,,Adhesive,17.72,5.47,,,,,,,,,5,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Blue Velour,205-1715,Blue Velour,Master,205-1715,,"solid color, color, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1715.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1715_install.jpg,68.25,Roll,1,1,Contemporary,Blue,,Adhesive,17.72,5.47,,,,,,,,,5,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Green Velour,205-1716,Green Velour,Master,205-1716,,"solid color, color, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1716.jpg,,68.25,Roll,1,1,Contemporary,Green,,Adhesive,17.72,5.47,,,,,,,,,5,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Black Velour,205-1719,Black Velour,Master,205-1719,,"solid color, color, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1719.jpg,,68.25,Roll,1,1,Contemporary,Black,,Adhesive,17.72,5.47,,,,,,,,,5,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Grey Velour,205-1721,Grey Velour,Master,205-1721,,"solid color, color, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1721.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/205-1721_install.jpg,68.25,Roll,1,1,Contemporary,Grey,,Adhesive,17.72,5.47,,,,,,,,,5,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Embossed - Black,207-8587,Embossed - Black,Master,207-8587,,"solid, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/207-8587.jpg,,60.00,Roll,1,1,Contemporary,Black,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Metallic Brushed Silver,210-0045,Metallic Brushed Silver,Master,210-0045,,"Reflective, shine, shiny, metallic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/210-0045.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/210-0045_install.jpg,90.00,Roll,1,1,Contemporary,Silver,,Adhesive,17.72,10.94,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
